0,1,2,3
3733,273012,Sennastei,Flurname
3733,273028,Drosboda,Flurname
3733,273030,Im Winggel,Flurname
3733,273031,Bonaboda,Flurname
3733,273032,Schafbärg,Flurname
3733,273034,Gäl Böda,Flurname
3733,273035,Bi dr Gülla,Flurname
3733,273043,Dri Türmli,Flurname
3733,273044,Ober Boda,Flurname
3733,273045,Sandböda,Flurname
3901,273048,Gigers Grab,Flurname
3946,273048,Gigers Grab,Flurname
3901,273049,Laräza,Flurname
3946,273049,Laräza,Flurname
3946,273051,Säss,Flurname
3901,273052,Sunntigweid,Flurname
3946,273052,Sunntigweid,Flurname
3946,273053,Älplistei,Flurname
3946,273056,Spinis,Flurname
3946,273057,Bittiein,Flurname
3946,273058,Wislichopf,Flurname
3946,273063,Parnizlis,Flurname
3946,273065,Ramenn,Flurname
3946,273079,Schwemmi,Flurname
3946,273083,Wisstannawald,Flurname
3946,273084,Gürgütschboda,Flurname
3946,273085,Gruoba,Flurname
3946,273087,Raguozerwald,Flurname
3946,273088,Scharina,Flurname
3946,273093,Plangga,Flurname
3946,273099,Bannwald,Flurname
3946,273101,Gäng,Flurname
3946,273133,Valils,Flurname
3901,273264,Tschaggo,Flurname
3862,273300,Läggplatta,Flurname
3862,273343,Katschlag,Flurname
3947,273349,Chessi,Flurname
3947,273351,Nüniwand,Flurname
3961,273352,Jungfernwäldli,Flurname
3947,273353,Pischa,Flurname
3947,273355,Städeli,Flurname
3947,273359,Zwingwolf,Flurname
3947,273367,Trittwald,Flurname
3947,273380,Bawald,Flurname
3952,273514,Höll,Flurname
3952,273515,Juniberg,Flurname
3952,273520,Wiggableis,Flurname
3952,273522,Carnelliswald,Flurname
3952,273523,Carnellisweid,Flurname
3952,273524,Älpliwald,Flurname
3952,273525,Heuberg,Flurname
3952,273528,Caspus,Flurname
3952,273530,Ebni,Flurname
3953,273530,Ebni,Flurname
3952,273531,Hinterberg,Flurname
3954,273533,Hasi,Flurname
3954,273534,Capiescha,Flurname
3954,273535,Ober Gang,Flurname
3954,273536,Saxeri,Flurname
3954,273538,Trollsbleisa,Flurname
3952,273542,Under Älpli,Flurname
3954,273544,Kirchawald,Flurname
3954,273547,Heuris,Flurname
3952,273564,Hoch Carnellis,Flurname
3952,273567,Alpbord,Flurname
3952,273570,Mürli,Flurname
3952,273571,Ober Älpli,Flurname
3953,273572,Abedweid,Flurname
3952,273573,Lerchboda,Flurname
3952,273574,Sunntigweid,Flurname
3952,273575,Mittelsäss,Flurname
3952,273576,Messhalda,Flurname
3952,273577,Altsäss,Flurname
3952,273578,Wannabödeli,Flurname
3972,273579,Lärchli,Flurname
3953,273580,Chrüzböda,Flurname
3952,273581,Siba Brünna,Flurname
3953,273584,Bärahag,Flurname
3953,273586,Ortasee,Flurname
3953,273588,Vorder Alp,Flurname
3953,273589,Mattaböda,Flurname
3953,273590,Riser,Flurname
3953,273591,Im vordera Laub,Flurname
3953,273592,Rofelser Säss,Flurname
3953,273593,Im hindera Laub,Flurname
3953,273594,Balma,Flurname
3953,273596,Sunntigweid,Flurname
3953,273597,Egg,Flurname
3953,273598,Krüzplatta,Flurname
3953,273599,Stürfis,Flurname
3953,273600,Uf da Platta,Flurname
3953,273601,Tristel,Flurname
3953,273602,Schiterboda,Flurname
3953,273603,Wiss Sand,Flurname
3953,273604,Abedweid,Flurname
3953,273605,Wurzawald,Flurname
3953,273606,Egger Rieser,Flurname
3953,273608,Tannköpf,Flurname
3953,273609,Stäga,Flurname
3953,273610,Rot Sand,Flurname
3972,273611,Stellikopf,Flurname
3953,273617,Kaltbad,Flurname
3953,273620,Bad,Flurname
3953,273622,Unter Tritt,Flurname
3972,273622,Unter Tritt,Flurname
3953,273625,Ober Tritt,Flurname
3972,273625,Ober Tritt,Flurname
3953,273702,Glegg,Flurname
3952,273709,In da Töbel,Flurname
3953,273710,Furnis,Flurname
3953,273711,Kammböda,Flurname
3953,273714,Älpli,Flurname
3953,273733,Kammhalda,Flurname
3953,273737,Küabodawald,Flurname
3953,273740,Unter da Türm,Flurname
3953,273742,Falknistürm,Flurname
3953,273749,Schafbleis,Flurname
3953,273750,Band,Flurname
3953,273754,Säss,Flurname
3953,273756,Guferkopf,Flurname
3953,273757,Matan,Flurname
3953,273759,Heuberg,Flurname
3953,273760,Dürrwald,Flurname
3953,273764,Under Mera,Flurname
3953,273765,Ober Mera,Flurname
3953,273766,Stafel,Flurname
3861,273770,Gmeiweid,Flurname
3731,273771,Taminser Freiheit,Flurname
3861,273772,Hinter dem Horn,Flurname
3881,273773,Gufer,Flurname
3921,273774,Schutzhalda,Flurname
3871,273775,Chrüzwäg,Flurname
3871,273778,Chalbersäss,Flurname
3871,273779,Unter Schafwald,Flurname
3871,273780,Drosboden,Flurname
3871,273781,Untersäss,Flurname
3871,273782,Erzgruben,Flurname
3871,273783,Bleiken,Flurname
3871,273784,Dros,Flurname
3871,273785,Ober Schafwald,Flurname
3871,273786,Ober Cavadürli,Flurname
3871,273787,Bin den Arben,Flurname
3871,273788,Mässboden,Flurname
3881,273789,Chüeberg,Flurname
3881,273790,Tüchelböden,Flurname
3871,273791,Derbyschuss,Flurname
3881,273792,Obersäss,Flurname
3881,273793,Gauderböden,Flurname
3871,273794,Augstberg,Flurname
3871,273795,Obersäss,Flurname
3881,273796,Fondejer Wald,Flurname
3871,273799,Bir Schwintannen,Flurname
3871,273807,Grossried,Flurname
3881,273809,Ranggbüel,Flurname
3881,273812,Untersäss,Flurname
3881,273813,Chüejerbrunnen,Flurname
3881,273818,Birchabüelen,Flurname
3881,273819,Dros,Flurname
3881,273822,Tanzried,Flurname
3871,273824,Wuostboden,Flurname
3881,273827,Oberlengried,Flurname
3881,273829,Ober Mässboden,Flurname
3881,273830,Under Mässboden,Flurname
3881,273831,Flügler,Flurname
3871,273832,Geissmedji,Flurname
3871,273833,Mad,Flurname
3871,273834,Gotschnawang,Flurname
3871,273835,Gips Chilchli,Flurname
3871,273837,Gerisleten,Flurname
3871,273838,Ufem schönen Büel,Flurname
3871,273839,Hagglamad,Flurname
3871,273840,Steichälle,Flurname
3871,273842,Unter Gotschnaboden,Flurname
3871,273844,Sandboden,Flurname
3871,273845,Bärenwang,Flurname
3871,273846,Ober Gotschnaboden,Flurname
3871,273847,Wuostbodenwald,Flurname
3851,273852,Deeleschutzwald,Flurname
3871,273868,Lusbüelen,Flurname
3871,273869,Wäng,Flurname
3871,273870,Pischawand,Flurname
3871,273871,Hüttenwang,Flurname
3871,273872,Usserberg,Flurname
3871,273873,Verborgen Pischa,Flurname
3871,273874,Sandböden,Flurname
3871,273875,Blaktenboden,Flurname
3871,273876,Ussersäss,Flurname
3871,273879,Pischaboden,Flurname
3851,273880,Gitziwaldji,Flurname
3871,273881,Gross Mad,Flurname
3871,273882,Inner Säss,Flurname
3871,273883,Bim Räf,Flurname
3871,273884,Gatschiefer,Flurname
3871,273885,Geissweid,Flurname
3871,273886,Riswang,Flurname
3871,273887,Innerberg,Flurname
3871,273888,Büelen,Flurname
3871,273889,Hafenflue,Flurname
3871,273890,Steiner,Flurname
3871,273891,Güllegg,Flurname
3871,273892,In den Arelen,Flurname
3871,273893,Ochsenwäng,Flurname
3871,273894,Frömdvereina,Flurname
3871,273895,Dürrberg,Flurname
3871,273896,Riedböden,Flurname
3871,273897,Säss,Flurname
3871,273898,Riedbündenen,Flurname
3871,273899,Vereina,Flurname
3871,273900,Platten,Flurname
3871,273901,Sand,Flurname
3871,273902,Hafen,Flurname
3871,273903,Vereinaberg,Flurname
3871,273909,Äbisetz,Flurname
3871,273910,Obersäss,Flurname
3871,273911,Gir,Flurname
3871,273912,Arbenmad,Flurname
3871,273914,Canard,Flurname
3871,273916,Äbibodenwald,Flurname
3871,273918,Ober Rüggen,Flurname
3871,273919,Ober Novai,Flurname
3871,273922,Tabäkler,Flurname
3871,273923,Rüggen,Flurname
3871,273937,Fickter,Flurname
3871,273939,Bi den Arben,Flurname
3871,273950,Rüggen,Flurname
3871,273951,Im Laub,Flurname
3871,273957,Sandböden,Flurname
3871,273959,Verborgen Tagweid,Flurname
3871,273984,Hundschboden,Flurname
3871,273985,In den Stöcken,Flurname
3871,274002,Gämpa,Flurname
3871,274007,Fessa,Flurname
3871,274010,Mittelsäss,Flurname
3871,274011,Garfiunwald,Flurname
3871,274012,Balmenwang,Flurname
3871,274013,Ober Garfiun,Flurname
3871,274014,Spärra,Flurname
3871,274015,Hüttenwang,Flurname
3871,274016,Seealp,Flurname
3871,274017,Saller,Flurname
3871,274018,Litzimeder,Flurname
3871,274019,Quadera,Flurname
3871,274020,Augstberg,Flurname
3871,274021,Sunnirüggen,Flurname
3871,274022,Mässboden,Flurname
3871,274024,Satzji,Flurname
3871,274026,Schintersiten,Flurname
3871,274027,Bin den Gümpen,Flurname
3881,274029,Wihel,Flurname
3881,274031,Alta Stafel,Flurname
3881,274037,Egga,Flurname
3881,274040,Hüenersita,Flurname
3881,274041,Johänn,Flurname
3871,274052,Säss,Flurname
3871,274061,Sässwald,Flurname
3871,274064,Ronigboden,Flurname
3881,274131,Rongg,Flurname
3881,274140,Widercher,Flurname
3861,274150,Ramaidels,Flurname
3861,274152,Drösli,Flurname
3861,274153,Under Raschitsch,Flurname
3861,274154,Büdemji,Flurname
3861,274155,Ober Raschitsch,Flurname
3861,274158,Badböden,Flurname
3861,274159,Eggastein,Flurname
3861,274160,Zipfel,Flurname
3861,274161,Spärbel,Flurname
3861,274162,Badwald,Flurname
3861,274163,Langsiläger,Flurname
3861,274164,Patjänier Wald,Flurname
3861,274165,Altsässli,Flurname
3861,274167,Malanser Wald,Flurname
3861,274168,Alti Löser,Flurname
3861,274169,Malanser Wisa,Flurname
3861,274170,Schlafbodachopf,Flurname
3861,274171,Ochsenläger,Flurname
3861,274172,Droshalda,Flurname
3861,274173,Mittelwald,Flurname
3861,274175,Drosboden,Flurname
3861,274176,Junker,Flurname
3861,274177,Ufem Tritt,Flurname
3861,274178,Siben Brünnen,Flurname
3861,274179,Obersäss,Flurname
3861,274180,Bärgli,Flurname
3861,274181,Gräber,Flurname
3861,274182,Tanzlauba,Flurname
3861,274184,Padels,Flurname
3861,274185,Augstberg,Flurname
3863,274186,Läger,Flurname
3863,274187,Riedböda,Flurname
3861,274188,Caua,Flurname
3863,274189,Chlei Augstenberg,Flurname
3863,274190,Messhalden,Flurname
3863,274191,Obersäss,Flurname
3863,274192,Riedböda,Flurname
3863,274193,Chuonza,Flurname
3861,274194,Jenazer Alp,Flurname
3863,274195,Gross Augstberg,Flurname
3863,274196,Rampa,Flurname
3863,274198,Dros,Flurname
3863,274199,Undersäss,Flurname
3861,274200,Plattabrüch,Flurname
3861,274201,Patjänia,Flurname
3861,274202,Valzigg,Flurname
3861,274203,Travischina,Flurname
3861,274206,Holzwald,Flurname
3863,274206,Holzwald,Flurname
3861,274207,Ober Wald,Flurname
3863,274208,Obersäss,Flurname
3861,274209,Rütland,Flurname
3863,274210,Höh Flügler,Flurname
3861,274211,Matalta,Flurname
3861,274213,Bärabad,Flurname
3863,274213,Bärabad,Flurname
3861,274214,Obersäss,Flurname
3863,274214,Obersäss,Flurname
3861,274215,Selva,Flurname
3861,274216,Undersäss,Flurname
3863,274216,Undersäss,Flurname
3861,274222,Schlegel,Flurname
3863,274222,Schlegel,Flurname
3861,274235,Wihelmäss,Flurname
3861,274238,Gagull,Flurname
3861,274239,Bad,Flurname
3861,274245,Giselwald,Flurname
3861,274246,Schanänn,Flurname
3861,274247,Marclainwald,Flurname
3861,274248,Varschiela,Flurname
3861,274249,Vallätscha,Flurname
3863,274250,Charstlig,Flurname
3863,274251,Schlafboda,Flurname
3863,274252,Hungsack,Flurname
3863,274253,Runggalätsch,Flurname
3863,274256,Litziwald,Flurname
3863,274257,Mittelwald,Flurname
3863,274258,Schlegelwald,Flurname
3863,274267,Mundjer Wald,Flurname
3863,274268,Grüen Schluochtwald,Flurname
3863,274270,Chlei Schwendi,Flurname
3863,274278,Hau,Flurname
3861,274280,Marangga,Flurname
3863,274280,Marangga,Flurname
3861,274281,Garauschabüela,Flurname
3863,274281,Garauschabüela,Flurname
3863,274282,Garauscha,Flurname
3863,274283,Sturchel,Flurname
3861,274285,Undersäss,Flurname
3863,274285,Undersäss,Flurname
3861,274286,Lenzenboda,Flurname
3863,274286,Lenzenboda,Flurname
3881,274287,Nesselboden,Flurname
3881,274288,Gruobaschutzwald,Flurname
3881,274289,Schafwald,Flurname
3881,274290,Blüemjiried,Flurname
3881,274291,Grossried,Flurname
3881,274292,Hasaried,Flurname
3881,274293,Schafried,Flurname
3863,274294,Gruoben,Flurname
3863,274295,Tälligrind,Flurname
3863,274297,Schwarzwand,Flurname
3863,274298,Wiss Wand,Flurname
3871,274354,Zwüschet den Bächen,Flurname
3871,274359,Bodmer Wald,Flurname
3871,274363,Uf den Seewjeni,Flurname
3871,274364,Uf den Böden,Flurname
3871,274365,Chilchli,Flurname
3871,274366,Läzji,Flurname
3871,274367,Ragoz,Flurname
3871,274370,Dachji,Flurname
3871,274371,Geisswäng,Flurname
3871,274372,Giraspitz,Flurname
3871,274373,Hüschicalanda,Flurname
3871,274375,Ochsäbärg,Flurname
3871,274376,Zend,Flurname
3871,274377,Galmun,Flurname
3871,274378,Plan da Börter,Flurname
3871,274379,Dros,Flurname
3871,274380,Zastia,Flurname
3871,274381,Schwinchluppen,Flurname
3871,274382,Oberen Halden,Flurname
3871,274383,Mässplatta,Flurname
3871,274384,Engi,Flurname
3871,274385,Chalchofen,Flurname
3871,274386,Rotentschuggen,Flurname
3871,274387,Mangals,Flurname
3871,274388,In da Strich,Flurname
3871,274389,Under Halda,Flurname
3871,274390,Mutt,Flurname
3871,274391,Tieja,Flurname
3871,274392,Arensa,Flurname
3871,274393,Umweid,Flurname
3871,274394,Zwüschet den Flüenen,Flurname
3871,274395,Läger,Flurname
3871,274396,Ruchläger,Flurname
3871,274397,Pöller,Flurname
3871,274398,Oksawengli,Flurname
3871,274399,Obersäss,Flurname
3871,274400,Bim Chilchli,Flurname
3871,274401,Vermachi,Flurname
3871,274402,Glatteggen,Flurname
3871,274403,Wissen Platten,Flurname
3871,274404,Schnittligboden,Flurname
3871,274405,Chessiboden,Flurname
3871,274406,Gross Tärzanälla,Flurname
3871,274407,Chlei Tärzanälla,Flurname
3891,274408,Härdelen,Flurname
3891,274410,Hinter den Gafierplatten,Flurname
3891,274412,Rätschaflua,Flurname
3891,274413,Gafierplatten,Flurname
3891,274414,Chammerastäga,Flurname
3891,274415,Plattaflua,Flurname
3891,274416,Ris,Flurname
3891,274417,Uf da Bender,Flurname
3891,274418,In der Butzchammera,Flurname
3891,274419,Unghürtschugga,Flurname
3891,274420,In den Mutterna,Flurname
3891,274421,Mittelwang,Flurname
3891,274422,Schrofa,Flurname
3891,274423,Bim See,Flurname
3891,274424,Büdemji,Flurname
3891,274425,Lochschmädji,Flurname
3891,274426,Mätz,Flurname
3891,274427,Sunnawang,Flurname
3891,274428,Wissblakta,Flurname
3891,274429,Fluaboda,Flurname
3891,274430,Uf der Flua,Flurname
3891,274431,Sunnastafel,Flurname
3891,274432,Wuoscht,Flurname
3891,274435,Gämpitschugga,Flurname
3891,274442,Tällisch Bord,Flurname
3891,274443,Bollerwäng,Flurname
3891,274444,Walterlisch Flüeli,Flurname
3891,274447,Martisch Örtji,Flurname
3891,274448,Grosslaub,Flurname
3891,274450,Glatten Boda,Flurname
3891,274451,Geisstschugga,Flurname
3891,274452,Boller,Flurname
3891,274453,Pöschenwang,Flurname
3891,274454,Geisslerdach,Flurname
3891,274455,Balmalaub,Flurname
3891,274456,Äbidros,Flurname
3891,274457,Engi,Flurname
3891,274458,Chüejerwasser,Flurname
3891,274459,Äbenen,Flurname
3891,274460,Talegg,Flurname
3891,274461,Misthöf,Flurname
3891,274462,Wasma,Flurname
3891,274463,Mittelfluatola,Flurname
3891,274464,Grüebji,Flurname
3891,274465,Sennjeflua,Flurname
3891,274466,Platta,Flurname
3891,274467,Schijenflue,Flurname
3891,274468,Schafsteina,Flurname
3891,274469,Gaden,Flurname
3891,274470,Fukssteina,Flurname
3891,274471,Welsch Plassegga,Flurname
3891,274472,Schafläger,Flurname
3891,274473,Teil,Flurname
3891,274474,Seelaub,Flurname
3891,274475,Soppen,Flurname
3891,274476,Grappel,Flurname
3891,274477,Miesbrunna,Flurname
3891,274478,Zwölfiplatta,Flurname
3891,274479,Seebüel,Flurname
3891,274480,In den Schijen,Flurname
3891,274481,Hinder em See,Flurname
3891,274482,Arela Tschugga,Flurname
3891,274483,Windegga,Flurname
3891,274484,Rot Flüeli,Flurname
3891,274485,Mittelflua,Flurname
3891,274486,Hartmisch Stei,Flurname
3891,274487,Eselstutz,Flurname
3891,274488,Sulz,Flurname
3891,274489,Sattel,Flurname
3891,274490,Pfilegga,Flurname
3891,274491,Brunnenegg,Flurname
3891,274492,Sulzji,Flurname
3891,274493,Nühus,Flurname
3891,274494,Schlosseri,Flurname
3891,274495,Inner Geisswis,Flurname
3891,274496,Haldeli,Flurname
3891,274497,Garstett,Flurname
3891,274498,Wätterweid,Flurname
3891,274499,Obersäss,Flurname
3891,274500,Nachtpfifa,Flurname
3891,274501,Carschinerwald,Flurname
3891,274502,Uf da Schönena,Flurname
3891,274503,Hubatschugga,Flurname
3891,274504,Mittelsäss,Flurname
3891,274505,Undersäss,Flurname
3891,274506,Schwinwald,Flurname
3891,274507,Sagaris,Flurname
3891,274508,Breit Chopf,Flurname
3891,274509,Alp Carschina,Flurname
3891,274510,Augstenberg,Flurname
3891,274511,Carschinerseewang,Flurname
3891,274512,Chridafürggli,Flurname
3962,274512,Chridafürggli,Flurname
3891,274514,Anhorawaldji,Flurname
3891,274515,Breitwald,Flurname
3891,274521,Schattboden,Flurname
3891,274527,Rütwald,Flurname
3891,274532,Mura,Flurname
3891,274533,Litzistafel,Flurname
3891,274534,Meder,Flurname
3891,274535,Ischa,Flurname
3891,274536,Anhorna,Flurname
3891,274537,Zigeregga,Flurname
3891,274538,Chlei Medji,Flurname
3891,274539,Ischawald,Flurname
3891,274540,Schwänz,Flurname
3891,274541,Chüewanna,Flurname
3891,274542,Fadboden,Flurname
3891,274543,Schlucha,Flurname
3891,274545,Eggmeder,Flurname
3891,274546,Säss,Flurname
3891,274547,Ob da Zün,Flurname
3891,274550,Soppentürli,Flurname
3891,274552,Soppen,Flurname
3891,274557,Capelgin,Flurname
3891,274558,Taubried,Flurname
3891,274559,Alpwald,Flurname
3891,274561,Bim Höha Büel,Flurname
3891,274565,Mässbödeli,Flurname
3891,274566,Rauchwald,Flurname
3891,274567,Löcher,Flurname
3891,274568,Plonggis,Flurname
3891,274569,Capöllerbüel,Flurname
3891,274570,Obersäss,Flurname
3891,274571,Teufa Tola,Flurname
3891,274572,Tschuogg,Flurname
3891,274573,Ober Boda,Flurname
3891,274574,Capatsch,Flurname
3891,274575,Calmatsch,Flurname
3891,274577,Bofa,Flurname
3891,274578,Sätz,Flurname
3891,274579,Gärberboda,Flurname
3891,274593,Furggis,Flurname
3891,274594,Tschuoggerwald,Flurname
3891,274595,Boda,Flurname
3891,274597,Langsistelli,Flurname
3891,274598,Chrüzsita,Flurname
3891,274599,Drosschopf,Flurname
3891,274600,Stelli,Flurname
3891,274601,Tritt,Flurname
3891,274602,Gauis,Flurname
3891,274603,Heimchüejerstelli,Flurname
3891,274604,Fulabüel,Flurname
3891,274605,Bi den Bärenseewa,Flurname
3891,274606,Röngg,Flurname
3891,274607,Augstberg,Flurname
3891,274608,Stäfelwald,Flurname
3891,274610,Halda,Flurname
3891,274611,Bravis,Flurname
3891,274612,Läng Schwanz,Flurname
3891,274613,Glettena,Flurname
3891,274614,Innere Stäfel,Flurname
3891,274615,Im Breita Schwanz,Flurname
3891,274627,Grüe Wald,Flurname
3891,274628,Alpwald,Flurname
3891,274629,Schal,Flurname
3891,274630,Bim Chalta Wasser,Flurname
3891,274631,Fajunggaläger,Flurname
3891,274632,Valpun,Flurname
3891,274633,Schwintrüeja,Flurname
3891,274634,Fuotterplatz,Flurname
3891,274635,Faraboda,Flurname
3891,274636,Spitzi,Flurname
3891,274637,Schwendeli,Flurname
3891,274638,Grossried,Flurname
3891,274639,Undersäss,Flurname
3891,274640,Läng Ried,Flurname
3891,274641,Ringplätz,Flurname
3891,274642,Im Sack,Flurname
3891,274643,Teif Wald,Flurname
3891,274644,Bim Alta Stafel,Flurname
3891,274645,Fügler,Flurname
3891,274646,Valpun,Flurname
3891,274647,Drösli,Flurname
3891,274648,Schaflucka,Flurname
3891,274649,Chöpflerboda,Flurname
3891,274650,Rotwald,Flurname
3891,274651,Dachji,Flurname
3891,274652,Hubel,Flurname
3891,274654,Wätterböda,Flurname
3891,274655,Pflanzgarta,Flurname
3891,274656,Hundmeder,Flurname
3891,274657,Spitzi Obersäss,Flurname
3891,274659,Blaktaboda,Flurname
3891,274660,Hubelboda,Flurname
3891,274663,Hömeder,Flurname
3891,274664,Lärtsch,Flurname
3891,274666,Chüeboda,Flurname
3891,274668,Älpli,Flurname
3891,274669,Bodma,Flurname
3891,274671,Rungg,Flurname
3891,274672,Bim Hola Stei,Flurname
3891,274673,Mälchboda,Flurname
3891,274674,Bärgji,Flurname
3891,274675,Fukswald,Flurname
3891,274676,Gmeiweid,Flurname
3891,274677,Färrich,Flurname
3891,274678,Burgawang,Flurname
3891,274679,Banngrind,Flurname
3891,274680,Chüenisch Tola,Flurname
3891,274681,Sagawald,Flurname
3891,274683,Tumpf,Flurname
3891,274684,Schrota,Flurname
3891,274685,Birchenegg,Flurname
3891,274713,Au,Flurname
3891,274714,Plamfieb,Flurname
3861,274718,In den Erla,Flurname
3961,274756,Brand,Flurname
3862,274757,Schwendi,Flurname
3961,274814,Crox,Flurname
3961,274826,Grappalazär,Flurname
3961,274827,Ried,Flurname
3961,274828,Schafbleis,Flurname
3961,274829,Bruuchegg,Flurname
3961,274830,Sätz,Flurname
3961,274831,Pajols,Flurname
3961,274832,Tschafiel,Flurname
3961,274834,Under Cafreisna,Flurname
3961,274836,Huoba,Flurname
3961,274840,Gitzipleischi,Flurname
3961,274842,Sässhüttli,Flurname
3961,274843,Höchwald,Flurname
3961,274845,Under Stelli,Flurname
3961,274846,Freischa,Flurname
3961,274847,Oberboda,Flurname
3961,274848,Chüe Eggli,Flurname
3961,274849,Egg,Flurname
3961,274850,Chöpf,Flurname
3961,274851,Läger,Flurname
3961,274852,Oggsabärg,Flurname
3961,274853,Brunna,Flurname
3961,274854,Gufer,Flurname
3961,274855,Riedboda,Flurname
3961,274856,Planstafelsboda,Flurname
3961,274857,Ober Stelli,Flurname
3961,274858,Platta,Flurname
3961,274859,Carlitschwald,Flurname
